NOUN	NOUN_weight	PROPN	PROPN_weight	VERB	VERB_weight	KeyBert	KeyBert_weight
withdrawal	0.0081632653061224	information	0.0011661807580174	comply	0.0081632653061224	decide	0.0204081632653061
choice	0.0081632653061224	id	0.0011661807580174	adjust	0.0081632653061224	subject	0.0204081632653061
account	0.0081632653061224	apple	0.0011661807580174	execute	0.0081632653061224	privacy	0.0204081632653061
communication	0.0081632653061224	android	0.0011661807580174	reside	0.0081632653061224	case	0.0204081632653061
transfer	0.0081632653061224	ios	0.0011661807580174	reject	0.0075801749271137	obtain	0.0204081632653061
task	0.0081632653061224	facebook	0.0011661807580174	rely	0.0075801749271137	necessary	0.0204081632653061
tool	0.0081632653061224			set	0.0075801749271137	rule	0.0204081632653061
defense	0.0081632653061224			live	0.0075801749271137	balancing	0.0204081632653061
obligation	0.0081632653061224			state	0.0075801749271137	compelling	0.0204081632653061
citizen	0.0081632653061224			follow	0.0075801749271137	cease	0.0204081632653061
data processing	0.0075801749271137			accord	0.0069970845481049	disable	0.0163265306122449
subject	0.0075801749271137			handle	0.0069970845481049	email	0.0163265306122449
paragraph	0.0075801749271137			process pende	0.0069970845481049	general	0.0163265306122449
national	0.0069970845481049			pende	0.0069970845481049	limit	0.0163265306122449
activity	0.0064139941690962			have	0.0069970845481049	oppose	0.0163265306122449
privacy	0.0064139941690962			make	0.0058309037900874	decision	0.0163265306122449
operation	0.0064139941690962			continue process	0.0058309037900874	carry	0.0163265306122449
exercise	0.0064139941690962			restrict stop	0.0058309037900874	know	0.0163265306122449
contact	0.0064139941690962			see	0.0058309037900874	make	0.0163265306122449
browser setting	0.0058309037900874			block	0.0052478134110787	law	0.0163265306122449
contact information	0.0058309037900874			apply	0.0052478134110787	send	0.0163265306122449
consent contract	0.0058309037900874			result	0.0040816326530612	unlawfully	0.0163265306122449
interest rule	0.0058309037900874			feel	0.0040816326530612	verification	0.0163265306122449
establishment exercise	0.0058309037900874			impact	0.0040816326530612	pende	0.0163265306122449
processing operation	0.0058309037900874			cancel	0.0040816326530612	reason	0.0163265306122449
rule	0.0058309037900874			work	0.0040816326530612	revoke	0.0163265306122449
sharing	0.0052478134110787			respect	0.0040816326530612	google	0.0163265306122449
research	0.0052478134110787			disclose	0.0040816326530612	continue	0.0163265306122449
email	0.0052478134110787			reset	0.0040816326530612	store	0.0163265306122449
country	0.0052478134110787			receive	0.0040816326530612	collect	0.0163265306122449
website	0.0052478134110787			unsubscribe	0.0040816326530612	applicable	0.0163265306122449
link	0.0052478134110787			turn	0.0040816326530612	unless	0.0163265306122449
app	0.0052478134110787			decline	0.0040816326530612	change	0.0163265306122449
paragraph e	0.0046647230320699			access	0.0040816326530612	let	0.0163265306122449
opt	0.0046647230320699			employ	0.0040816326530612	type	0.0163265306122449
marketing processing	0.0046647230320699			undertake	0.0040816326530612	restriction	0.0163265306122449
marketing analytic	0.0046647230320699			outweigh	0.0040816326530612	mobile	0.0163265306122449
datum concern	0.0046647230320699			believe	0.0040816326530612	able	0.0163265306122449
position	0.0040816326530612			justify	0.0040816326530612	protection	0.0122448979591836
system	0.0040816326530612			click	0.0040816326530612	entitle	0.0122448979591836
justification	0.0040816326530612			consider	0.0040816326530612	paragraph	0.0122448979591836
newsletter	0.0040816326530612			produce	0.0040816326530612	party	0.0122448979591836
permission	0.0040816326530612			close	0.0040816326530612	inaccurate	0.0122448979591836
page	0.0040816326530612			read	0.0040816326530612	held	0.0122448979591836
condition	0.0040816326530612			contest	0.0040816326530612	respective	0.0122448979591836
control	0.0040816326530612			demand	0.0040816326530612	mean	0.0122448979591836
controller	0.0040816326530612			remove	0.0040816326530612	accept	0.0122448979591836
mean	0.0040816326530612			deny	0.0040816326530612	analytics	0.0122448979591836
declaration	0.0040816326530612			login	0.0040816326530612	activity	0.0122448979591836
legislator	0.0040816326530612			modify	0.0040816326530612	personalized	0.0122448979591836
handling	0.0040816326530612			pursue	0.0040816326530612	experience	0.0122448979591836
possibility	0.0040816326530612			defend	0.0040816326530612	european	0.0122448979591836
recovery	0.0040816326530612			assert	0.0040816326530612	note	0.0122448979591836
method	0.0040816326530612			serve	0.0040816326530612	inform	0.0122448979591836
behalf	0.0040816326530612			adapt	0.0034985422740524	procedure	0.0122448979591836
doubt	0.0040816326530612			arise	0.0034985422740524	point	0.0122448979591836
instruction	0.0040816326530612			instal	0.0034985422740524	analytic	0.0122448979591836
opportunity	0.0040816326530612			identify	0.0034985422740524	collection	0.0122448979591836
partys	0.0040816326530612			locate	0.0034985422740524	solely	0.0122448979591836
performance	0.0040816326530612			issue	0.0034985422740524	choose	0.0122448979591836
database	0.0040816326530612			grant	0.0034985422740524	mail	0.0122448979591836
removal	0.0040816326530612			destroy	0.0034985422740524	extent	0.0122448979591836
portability	0.0040816326530612			require	0.0034985422740524	addition	0.0122448979591836
technology	0.0040816326530612			correct	0.0034985422740524	ofinterest	0.0122448979591836
instance	0.0040816326530612			update	0.0034985422740524	automate	0.0122448979591836
charge	0.0040816326530612			remember	0.0034985422740524	provision	0.0122448979591836
explanation	0.0040816326530612			erase	0.0034985422740524	disclosure	0.0122448979591836
effect	0.0040816326530612			offer	0.0034985422740524	enable	0.0122448979591836
way	0.0040816326530612			exchange	0.0034985422740524	claim	0.0122448979591836
future	0.0040816326530612			place	0.0034985422740524	long	0.0122448979591836
compilation	0.0040816326530612			alert	0.0034985422740524	operation	0.0122448979591836
balance	0.0040816326530612			lodge	0.0034985422740524	sharing	0.0081632653061224
function	0.0040816326530612			supply	0.0034985422740524	accordingly	0.0081632653061224
accuracy	0.0040816326530612			deactivate	0.0034985422740524	regulation	0.0081632653061224
game	0.0040816326530612			submit	0.0034985422740524	accord	0.0081632653061224
notification	0.0040816326530612			call opt	0.0029154518950437	advertisement	0.0081632653061224
display	0.0040816326530612			object apply	0.0029154518950437	handle	0.0081632653061224
requirement	0.0040816326530612			object restrict	0.0029154518950437	research	0.0081632653061224
site	0.0040816326530612			conduct	0.0029154518950437	reject	0.0081632653061224
example	0.0040816326530612			block delete	0.0023323615160349	rely	0.0081632653061224
product	0.0040816326530612			automate process include	0.0023323615160349	fundamental	0.0081632653061224
network	0.0040816326530612			include base	0.0023323615160349	wish	0.0081632653061224
transmission	0.0040816326530612			stop use	0.0023323615160349	order	0.0081632653061224
para	0.0040816326530612			keep	0.0011661807580174	shall	0.0081632653061224
sentence	0.0040816326530612			keep use	0.0011661807580174	need	0.0081632653061224
business	0.0040816326530612			call	0.0011661807580174	available	0.0081632653061224
choicesyou	0.0040816326530612			processing	0.0005830903790087	url	0.0081632653061224
offer	0.0040816326530612			corresponding	0.0005830903790087	visit	0.0081632653061224
relation	0.0040816326530612			take	0.0005830903790087	set	0.0081632653061224
child	0.0040816326530612			de	0.0005830903790087	withdrawal	0.0081632653061224
message	0.0040816326530612					switzerland	0.0081632653061224
option	0.0034985422740524					area	0.0081632653061224
-email-	0.0034985422740524					live	0.0081632653061224
action	0.0034985422740524					economic	0.0081632653061224
experience	0.0034985422740524					united	0.0081632653061224
analytic	0.0034985422740524					choice	0.0081632653061224
ofinterest	0.0034985422740524					country	0.0081632653061224
email list	0.0029154518950437					current	0.0081632653061224
interest marketing	0.0029154518950437					state	0.0081632653061224
users data	0.0029154518950437					website	0.0081632653061224
retention period	0.0029154518950437					link	0.0081632653061224
destruction process	0.0029154518950437					following	0.0081632653061224
privacy policy	0.0029154518950437					policy	0.0081632653061224
marketing advertising	0.0029154518950437					agree	0.0081632653061224
promotion purpose	0.0029154518950437					unsubscribe	0.0081632653061224
advertising purpose	0.0029154518950437					promotional	0.0081632653061224
device ad identifier	0.0029154518950437					account	0.0081632653061224
device location	0.0029154518950437					communication	0.0081632653061224
device privacy setting	0.0029154518950437					follow	0.0081632653061224
location sharing	0.0029154518950437					transfer	0.0081632653061224
site service application	0.0029154518950437					task	0.0081632653061224
information object	0.0029154518950437					site	0.0081632653061224
objection”below	0.0029154518950437					tool	0.0081632653061224
unsubscribe link	0.0029154518950437					block	0.0081632653061224
datum processing	0.0029154518950437					like	0.0081632653061224
contact detail	0.0029154518950437					apply	0.0081632653061224
user profile	0.0029154518950437					explain	0.0081632653061224
user information	0.0029154518950437					relevant	0.0081632653061224
decision making	0.0029154518950437					future	0.0081632653061224
user license	0.0029154518950437					far	0.0081632653061224
safety setting	0.0029154518950437					affect	0.0081632653061224
processing activity	0.0029154518950437					contract	0.0081632653061224
cookie feature	0.0029154518950437					corresponding	0.0081632653061224
collection use	0.0029154518950437					establishment	0.0081632653061224
app information	0.0029154518950437					defense	0.0081632653061224
login setting	0.0029154518950437					separately	0.0081632653061224
internet browser	0.0029154518950437					app	0.0081632653061224
support section	0.0029154518950437					contractual	0.0081632653061224
contact form	0.0029154518950437					meet	0.0081632653061224
country website	0.0029154518950437					allow	0.0081632653061224
process base	0.0029154518950437					offer	0.0081632653061224
personal datum	0.0023323615160349					non	0.0081632653061224
browser add	0.0023323615160349					obligation	0.0081632653061224
user analytic procedure	0.0023323615160349					comply	0.0081632653061224
right interest	0.0023323615160349					previously	0.0081632653061224
research activity	0.0023323615160349					adjust	0.0081632653061224
service e	0.0023323615160349					execute	0.0081632653061224
base	0.0023323615160349					citizen	0.0081632653061224
contract	0.0023323615160349					national	0.0081632653061224
establishment	0.0023323615160349					reside	0.0081632653061224
permit	0.0017492711370262					position	0.0040816326530612
location	0.0017492711370262					adapt	0.0040816326530612
letter f	0.0011661807580174					list	0.0040816326530612
letter e	0.0011661807580174					result	0.0040816326530612
data processing base	0.0011661807580174					automatic	0.0040816326530612
accord	0.0011661807580174					dedicated	0.0040816326530612
datum base	0.0011661807580174					justification	0.0040816326530612
marketing processing base	0.0011661807580174					feel	0.0040816326530612
profiling base	0.0011661807580174					impact	0.0040816326530612
processing base	0.0011661807580174					jaumos	0.0040816326530612
list	0.0011661807580174					newsletter	0.0040816326530612
personal	0.0011661807580174					cancel	0.0040816326530612
users	0.0011661807580174					arise	0.0040816326530612
add	0.0011661807580174					permission	0.0040816326530612
destruction	0.0011661807580174					users	0.0040816326530612
retention	0.0011661807580174					ight	0.0040816326530612
period	0.0011661807580174					work	0.0040816326530612
policy	0.0011661807580174					add	0.0040816326530612
promotion	0.0011661807580174					instal	0.0040816326530612
ad	0.0011661807580174					having	0.0040816326530612
identifier	0.0011661807580174					flurry	0.0040816326530612
application	0.0011661807580174					page	0.0040816326530612
unsubscribe	0.0011661807580174					condition	0.0040816326530612
profile	0.0011661807580174					forth	0.0040816326530612
making	0.0011661807580174					mopubs	0.0040816326530612
license	0.0011661807580174					identify	0.0040816326530612
safety	0.0011661807580174					control	0.0040816326530612
feature	0.0011661807580174					kingdom	0.0040816326530612
login	0.0011661807580174					mopub	0.0040816326530612
internet	0.0011661807580174					independent	0.0040816326530612
letter	0.0011661807580174					states	0.0040816326530612
form	0.0011661807580174					locate	0.0040816326530612
support	0.0011661807580174					partners	0.0040816326530612
note	0.0005830903790087					controller	0.0040816326530612
consent issue	0.0005830903790087					respect	0.0040816326530612
grant	0.0005830903790087					declaration	0.0040816326530612
option state	0.0005830903790087					separate	0.0040816326530612
store	0.0005830903790087					double	0.0040816326530612
interest base advertising	0.0005830903790087					issue	0.0040816326530612
device permit	0.0005830903790087					legislator	0.0040816326530612
block delete	0.0005830903790087					grant	0.0040816326530612
information base	0.0005830903790087					paypal	0.0040816326530612
decision base	0.0005830903790087					handling	0.0040816326530612
override ground	0.0005830903790087					possibility	0.0040816326530612
data concern	0.0005830903790087					option	0.0040816326530612
contact -email-	0.0005830903790087					digital	0.0040816326530612
marketing purpose base	0.0005830903790087					alliances	0.0040816326530612
override	0.0005830903790087					apart	0.0040816326530612
advertising id	0.0005830903790087					destroy	0.0040816326530612
exchange	0.0005830903790087					destruction	0.0040816326530612
place	0.0005830903790087					retention	0.0040816326530612
store cookie	0.0005830903790087					recovery	0.0040816326530612
datum conduct	0.0005830903790087					method	0.0040816326530612
marketing relate purpose	0.0005830903790087					past	0.0040816326530612
						period	0.0040816326530612
						promotion	0.0040816326530612
						disclose	0.0040816326530612
						require	0.0040816326530612
						behalf	0.0040816326530612
						doubt	0.0040816326530612
						ad	0.0040816326530612
						identifier	0.0040816326530612
						reset	0.0040816326530612
						receive	0.0040816326530612
						opportunity	0.0040816326530612
						instruction	0.0040816326530612
						performance	0.0040816326530612
						partys	0.0040816326530612
						database	0.0040816326530612
						removal	0.0040816326530612
						portability	0.0040816326530612
						similarly	0.0040816326530612
						location	0.0040816326530612
						access	0.0040816326530612
						decline	0.0040816326530612
						turn	0.0040816326530612
						additional	0.0040816326530612
						technology	0.0040816326530612
						application	0.0040816326530612
						employ	0.0040816326530612
						update	0.0040816326530612
						correct	0.0040816326530612
						undertake	0.0040816326530612
						instance	0.0040816326530612
						overmobile	0.0040816326530612
						remember	0.0040816326530612
						successful	0.0040816326530612
						believe	0.0040816326530612
						outweigh	0.0040816326530612
						hey	0.0040816326530612
						lawful	0.0040816326530612
						iii	0.0040816326530612
						justify	0.0040816326530612
						specific	0.0040816326530612
						free	0.0040816326530612
						commercial	0.0040816326530612
						charge	0.0040816326530612
						click	0.0040816326530612
						erase	0.0040816326530612
						immediately	0.0040816326530612
						consider	0.0040816326530612
						explanation	0.0040816326530612
						significantly	0.0040816326530612
						effect	0.0040816326530612
						produce	0.0040816326530612
						netmarble	0.0040816326530612
						department	0.0040816326530612
						way	0.0040816326530612
						finally	0.0040816326530612
						profile	0.0040816326530612
						compilation	0.0040816326530612
						naturally	0.0040816326530612
						identifiable	0.0040816326530612
						balance	0.0040816326530612
						icbc	0.0040816326530612
						function	0.0040816326530612
						banking	0.0040816326530612
						close	0.0040816326530612
						accuracy	0.0040816326530612
						contest	0.0040816326530612
						read	0.0040816326530612
						ii	0.0040816326530612
						uber	0.0040816326530612
						making	0.0040816326530612
						remove	0.0040816326530612
						game	0.0040816326530612
						demand	0.0040816326530612
						license	0.0040816326530612
						automatically	0.0040816326530612
						safety	0.0040816326530612
						twitter	0.0040816326530612
						notification	0.0040816326530612
						display	0.0040816326530612
						requirement	0.0040816326530612
						don	0.0040816326530612
						deny	0.0040816326530612
						feature	0.0040816326530612
						simple	0.0040816326530612
						android	0.0040816326530612
						ios	0.0040816326530612
						behavioral	0.0040816326530612
						apple	0.0040816326530612
						id	0.0040816326530612
						online	0.0040816326530612
						example	0.0040816326530612
						essential	0.0040816326530612
						product	0.0040816326530612
						informed	0.0040816326530612
						action	0.0040816326530612
						login	0.0040816326530612
						facebook	0.0040816326530612
						network	0.0040816326530612
						social	0.0040816326530612
						exchange	0.0040816326530612
						alert	0.0040816326530612
						place	0.0040816326530612
						internet	0.0040816326530612
						transmission	0.0040816326530612
						modify	0.0040816326530612
						15	0.0040816326530612
						conduct	0.0040816326530612
						para	0.0040816326530612
						lodge	0.0040816326530612
						supply	0.0040816326530612
						java	0.0040816326530612
						deactivate	0.0040816326530612
						letter	0.0040816326530612
						sentence	0.0040816326530612
						limited	0.0040816326530612
						business	0.0040816326530612
						submit	0.0040816326530612
						responsible	0.0040816326530612
						choicesyou	0.0040816326530612
						support	0.0040816326530612
						form	0.0040816326530612
						message	0.0040816326530612
						local	0.0040816326530612
						pursuant	0.0040816326530612
						assert	0.0040816326530612
						defend	0.0040816326530612
						serve	0.0040816326530612
						alternatively	0.0040816326530612
