6	You should be aware that in such case you must uninstall and delete our Services from your device , delete the cookies from your device and stop using our Services . 
6	You may ask us to modify , correct or remove information by contacting us at the email address above . 
6	In addition to the above methods , you may be entitled to request to delete , restrict , correct , or receive a copy of the personal information collected about you 
6	You can download , edit or permanently delete your personal data at any time 
6	You can edit , hide and delete personal data in the My Profile settings within the Tandem app 
6	Also , you can request the deletion of your account or ask for certain profile information to be changed via Tandems customer support ( support @ tandem.net ) . 
6	You also have the right to demand that your personal data is rectified or amended . 
6	You have the right to correct any personal information held about you that is inaccurate 
6	You can delete your account , or remove certain personal information , by logging into your Game account . 
6	You can update or correct Personal Information ( e.g. , your email address ) by accessing your account 
6	You can also access or rectify your information by reaching out to us at -Email- . 
6	You can delete your information by sending an email to -Email- with your first name , last name , and the respective email addresses you would like for us to delete . 
6	to verify their accuracy or to ask for them to be supplemented , cancelled , updated or corrected , or for their transformation into anonymous format or to block any of your personal information , 
6	as well as to oppose their processing for any and all legitimate reasons . 
6	Right to rectification : The right to have inaccurate information about you corrected or removed 
6	Right to erasure ( 'right to be forgotten ' ) : The right to have certain personal information about you erased 
6	If you want to delete your Account , you can do so from your Account Settings ( /settings/account ) page or by emailing us ( /support ) and providing proof of authority over the Account . 
6	If you wish to access , correct , update or request deletion of your personal information , you can do so at any time by contacting us using the contact details provided under the How to contact us heading below . 
6	How you can access and update such information . 
6	You can review 
6	revise your profile information at any time . 
6	Through your account Settings , you are able to access , edit or delete information you 've provided to us , including : 
6	You also have a right to correct your personal data . 
6	In certain situations , you can ask that we stop using your information or erase it or export it . 
6	Once Mobile War receives your information from an SNS , that information is stored and used by Mobile War in accordance with this Privacy Policy , and you may access and update that information as described below . 
6	Place Delete My Account in the subject line and include your first name , last name , e-mail address and user ID number from which you access our Services ( if applicable ) in the body of the e-mail . 
6	Other steps you should take should you wish to delete your account include disassociating your Facebook account from our mobile games and deleting the game from your mobile device . 
6	Please note that if ask us to delete your account all your progress in the game and any unused virtual items will be lost and we may not be able to restore them in the future . 
6	If you wish to review , change or correct the information Mobile War has about you , e-mail us at support @ mobilewar-online.com 
6	Request correction of the Personal Data that we hold about you . 
6	You also have the right to correct your data , have your data deleted , object how we use or share your data , and restrict how we use or share your data . 
6	Note that if you ask us to remove your personal data , we will retain your data as necessary for our legitimate business interests , such as to comply with our legal obligations , resolve disputes , and enforce our agreements . 
6	You have the right to request access to and rectification or erasure of Personal Information or restriction of processing , the right to object and the right to data portability . 
6	You can access or request deletion of your personal information by submitting a request through our Personal Data Request Portal . 
6	Where a customer requests that corrections , additions or deletions (  Corrections , etc. ? be made to the substance of personal information pursuant to the Personal Information Protection Act due to inaccuracies in the personal information , the Company shall confirm that the request was made by the customer himself/herself , conduct a necessary investigation without delay to the extent necessary to achieve the purpose of use , make Corrections , etc 
6	to the substance of the personal information based on the result , and notify the customer to that effect ( where it is determined that no such Corrections , etc 
6	will be made , the Company shall notify the customer to that effect ) . 
6	request the access to and rectification or erasure of personal data processed by the LLC ? WebmartGroup ? ; 
6	Whenever made possible , you can access , update or request deletion of your Personal Data directly within your account settings section . 
6	We offer the ability to correct or update the information collected during registration via your account settings on our website or the applicable App or by contacting support via our online support form and we rely on the accuracy of the information you provide us ( such as your age ) . 
6	You can also change , restrict , limit or delete much of your information by logging into your account . 
6	You have the right to access your personal data and have it corrected if it is wrong or incomplete . 
6	You also have the right to obtain the deletion of your data when it is no longer relevant to the purposes for which it was collected or processed , when you have withdrawn consent and there is no basis for us to continue processing , when you have objected to further processing and there is no compelling interest for continued processing , and when the data was unlawfully processed . 
6	You may delete your personal data by removing the data from your account ; alternatively , you can delete your account . 
6	Right to rectify your personal information : you can request that we update , block or delete your personal data , if the data is incomplete , outdated , incorrect , unlawfully received or no longer relevant for the purpose of processing . 
6	Right to request that your personal information is erased . 
6	You also have a right to independently remove personal information on your account and make changes and corrections to your information , provided that such changes and corrections contain up-to-date and true information . 
6	When you delete your account , we delete all information about you . 
6	requesting rectification / correction of your data in justified cases ; 
6	Accessing / reviewing / updating / correcting your personal data . 
6	Deleting your personal data . 
6	You can request erasure of your personal data by sending us an email at support @ betterme.tips . 
6	You may review , edit , or change the personal data that you had previously provided to us in the profile section of the App . 
6	If you have connected your Facebook account or used your email for registration in our App or entered your name in the App , section  Manage personal data ? in the App 's settings will be available to you 
6	You may select  Remove data ? there and we will delete the personal data collected from you . 
6	You are entitled to see the information We hold about You and You may ask Us to make any necessary changes or rectifications to ensure that it is accurate and kept up to date 
6	If You wish to do this , please contact Us in writing using the information provided above . 
6	Access , Updating or Correcting Your Personal Data 
6	You have the right to request access and/or correction or any other personal data that we hold about you . 
6	If you believe any information we are holding on you is incorrect or incomplete , please write to or email us as soon as possible at the email address below . 
6	If you believe that the information we hold about you is inaccurate or that we are no longer entitled to use it and want to request its rectification , deletion or object to its processing , please contact us via Email at the end of this Privacy Policy . 
6	In summary , you may request access to your data rectification of any mistakes in our files , erasure of records where no longer required , restriction on the processing of your data , objection to the processing of your data , data portability and various information in relation to any automated decision making and profiling or the basis for international transfers 
6	You can ask us to rectify inaccurate personal data 
6	We may seek to verify the accuracy of the data before rectifying it . 
6	You can ask us to erase your personal data , but only where : 
6	If yours or your child  s personally identifiable information changes , or if you no longer desire our service , you may correct , update , delete inaccuracies or remove it by making the change on our member information page or by emailing us at -Email- . 
6	request to have it deleted 
6	You have the right to ask us to correct inaccurate or incomplete personal information concerning you . 
6	If you no longer want us to use your information to provide our services to you , you can request that we erase your personal information and close your account . 
6	You have the right to access , modify , correct or delete any personal information we may collect . 
6	( i ) request access to and correct or delete your personal information ; 
6	You have the right to access , modify , correct or delete any personal data which we may have collected . 
6	Individuals in the European Economic Area , Canada , Costa Rica and some other jurisdictions outside the United States have certain legal rights to obtain confirmation of whether we hold personal data about them , to access personal data we hold about them ( including , in some cases , in portable form ) , and to obtain its correction , update , amendment or deletion in appropriate circumstances 
6	How do I correct , update , amend , or delete the personal data you have about me ? 
6	In addition to the functionality available through the  Settings ? of the Services , in which you can correct , update , amend , or delete certain personal data , you can also request other modifications from us directly 
6	Where you can not update data by yourself through your account , you have the right to ask us to correct change , update or rectify your data . 
6	You have the right to ask us to delete all or some of the personal data we hold about you . 
6	If you have an account , you can also delete your account at any time . 
6	You also have other rights such as to correct your data , have your data deleted , 
6	If that information is wrong , we strive to give you ways to update it quickly or to delete it ? unless we have to keep that information for legitimate business or legal purposes . 
6	If you no longer want us to use your information that we physically access and store , you can request that we erase your personal information and close your account . 
6	Parent may contact us in order to review and / or delete any personal information the Company have collected regarding the child or cancel permission to collect the additional information regarding the child 
6	You can change the account information , update or modify your personal information by login to your account 
6	FINDNOW may renew , correct or delete , on its discretion or on your demand ; the incomplete , inaccurate or invalid information kept by FINDNOW relating to the provision of the services . 
6	You can update your account and profile information or close your account through settings within the Services 
6	( iv ) a right to have inaccurate information rectified ; 
6	( v ) a right to have certain information erased where it is no longer necessary for us to process it , where you have withdrawn your consent pursuant to paragraph ( viii ) , where you have objected pursuant to paragraph ( iii ) , where your information has been unlawfully processed , or where erasing your information is required in accordance with a legal obligation ; 
6	request that we correct any personal data we process about you that are inaccurate , incomplete or outdated . 
6	request that we delete all personal data we process about you if those data are no longer necessary for the purposes for which they were collected . 
6	If you want us to correct data , we ask you to clearly specify which personal data are inaccurate and to provide us with proof of why they are inaccurate . 
6	In addition , you may at any time review or change your personally identifiable information by going to your account settings . 
6	Right to correct personal information 
6	We try to keep the information that we hold about you accurate and up to date . 
6	In some circumstances you have a right to have some of the personal information that we hold about you deleted . 
6	You may also correct , update , or amend your personal information in your profile settings within the GeoZilla app or by emailing us . 
6	You may review , edit , or change the personal data that you had previously provided in the App in the settings section of the App . 
6	You can request erasure of your personal data by sending us an email at support @ get-headway.com . 
6	The information you can view , update , and delete may change as the Services change . 
6	You may be able to add , update , or delete information as explained above . 
6	You may request deletion of your account by emailing -Email- 
6	Rectification : If you believe that any Personal Data we are holding about you is incorrect or incomplete , you can request that we correct or supplement such data . 
6	Erasure : You can request that we erase some or all of your Personal Data from our systems . 
6	Updating or deleting Information 
6	You have the right to obtain from us the rectification of inaccurate Data concerning you . 
6	to request us to make any changes to your personal data if it is inaccurate or incomplete ; 
6	to request your personal data is erased where we do not have a compelling reason to continue to process such personal data in certain circumstances ; 
6	HealthVault services let you gather , edit , add to , and store health data online , and share your health data with family , caregivers , and health care professionals . 
6	You may update your account at any time by logging in and changing your profile settings . 
6	Right to erasure ( the  Right to be Forgotten ? . 
6	You may request us to erase any of your personal information held by us that : is no longer necessary in relation to the purposes for which it was collected or otherwise processed ; was collected in relation to processing that you previously consented to , but later withdrew such consent ; or was collected in relation to processing activities to which you object , and there are no overriding legitimate grounds for our processing . 
6	? Update information which is out of date or incorrect ; 
6	? Delete certain information which we are holding about you ; 
6	You can remove your data anytime you want . 
6	If you ask us to delete your account , we will use commercially reasonable efforts to remove your data from our servers . 
6	You can learn how to access and delete information we collect by visiting the Facebook Settings and Instagram Settings . 
6	We provide you with the ability to access , rectify , port and erase your data . 
6	When you delete your account , we delete things you have posted , such as your photos and status updates , and you wo n't be able to recover that information later . 
6	How can you review , correct or delete your personally identifiable information ? 
6	You may ask us to correct or remove your personal information by contacting us at netmarbles @ igsinc.co.k 
6	You may request to delete your account by logging in to the account that you wish to delete and going to the Customer Support menu to submit your request . 
6	Right to withdraw consent 
6	11.4 ) Right to erasure 
6	Please note that we may be obligated to keep some or all of your information on our servers even after you 've deleted your account . 
6	You are entitled at any time to request information about your personal identifiable information that we store , and request us to rectify , erase 
6	You have total control over your profile information and you can access to modify at any time 
6	You can access and update your account information right in the app by visiting the app  s Settings page . 
6	If you need to access , update , or delete any other personal information that we may have , you can put in a request here . 
6	Because your privacy is important to us , we may ask you to verify your identity or provide additional information before we let you access or update your personal information . 
6	In areas where you are not allowed to modify your personal information online , you can go to ICBC outlets to modify it 
6	Users may review , update , correct or delete any personal information by changing the applicable information in users ? profile page 
6	You can permanently delete your imo chat history at any time . 
6	You can edit , update , or delete your account at any time . 
6	You may delete your chat history stored on imo  s servers by selecting the  Delete chat history ? option in the settings of the imo app . 
6	You may delete your entire account , by selecting the  Delete imo account ? option in the settings . 
6	You may edit your account information via the app . 
6	Subject to limitations in applicable law , you are entitled to object to or request the restriction of processing of your Personal Data , and to request access to , rectification , erasure and portability of your own Personal D 
6	to update and correct inaccuracies in your Personal Information 
6	You may deactivate your Keeper Security account and delete your personally identifiable information at any time by contacting us at -Email- clearly indicating that you wish to deactivate and delete such information . 
6	If your personal information changes , you may correct or update by emailing our Customer Support at -Email- 
6	as well as the right to request a deletion of that data 
6	If you need to change or correct your Personal Data , or wish to have it deleted from our systems , you may contact us at -Email- . 
6	Right to rectification : If your Personal Data is inaccurate or incomplete , you are entitled to ask that we correct or complete it . 
6	Right to erasure : You may ask us to erase your Personal Data in some circumstances , such as where we no longer need it or you withdraw your consent ( where applicable ) 
6	DELETING YOUR ACCOUNT 
6	Accessing and Correcting Information 
6	Please contact HOMER Learning as provided below if you would like to access the personally identifiable information that we have collected online from you or your child , correct factual errors in such information , request to have this information deleted , or request that we no longer collect or maintain such information . 
6	Parents/guardians of children under the age of 13 can email us an official request to review any personally identifiable information collected about their child , have this information deleted , and/or request that there be no further collection or use of their child 's personally identifiable information . 
6	You may request to remove your account and data on our Services by contacting the Service support ( see Section 10 for details ) . 
6	You have the right to have inaccurate Personal Data rectified , in accordance with Article 16 of the GDPR . 
6	Changing or Removing Account Information 
6	Accessing and Correcting Your Personal Information . 
6	Profile-If you wish to access or edit the nickname , profile photo , signature , job and address information , interests , questions and answers , etc. , in your profile , you can view the profile by clicking the profile photo on the left side of the page on Tantan 
6	Correcting or Supplementing Your Personal Information 
6	If you find an error in your personal information processed by us , you have the right to require us to correct or supplement the personal information 
6	You can submit an application to correct or supplement the personal information through the approach specified in Clause ' ( 5.1 ) Accessing Your Personal Information ' in this section . 
6	Deleting Your Personal Information 
6	You can delete part of your personal information through the approach specified in Clause ' ( 5.1 ) Accessing Your Personal Information ' in this section 
6	You can request us to delete the personal information in the following circumstances : You can delete part of your personal information through the approach specified in Clause ' ( 5.1 ) Accessing Your Personal Information ' in this section 
6	You can request us to delete the personal information in the following circumstances : 
6	Users have the right , at any time , to know whether their Personal Data has been stored and can consult the Data Controller to learn about their contents and origin , to verify their accuracy or to ask for them to be supplemented , cancelled , updated or corrected , or for their transformation into anonymous format or to block any data held in violation of the law , as well as to oppose their treatment for any and all legitimate reasons . 
6	In compliance with legal provisions , you have a general right to access , edit and delete your personal information which have been collected pursuant to your access to and/or use of the Service . 
6	Modifying or Deleting Your Personal Information 
6	When you delete your Medium account , Medium deletes your personal data as explained in this policy 
6	You may correct information associated with your account from the Settings page , and the Customize Your Interests page to update your interests . 
6	1.Access to , rectify and/or erase of your personal data retained on our system ; 
6	You may modify your account information on your profile page at any time . 
6	If your personal information changes , or if you no longer desire our Services , you may correct , update , delete inaccuracies , or delete your personal information by making the change within your account settings or by contacting us 
6	How Can You Correct or Review Your Personal Information ? 
6	You can access , review , update and correct Personal Information you have provided us by clicking on the My Profile tab at the top of this page . 
6	You also have the right to request the deletion of your personal data for any reason by emailing -Email- . 
6	Through your account settings , you may access , and , in some cases , edit or delete the following information you 've provided to us : 
6	Rectification : If you believe that any Personal Data we are holding about you is incorrect or incomplete , you can request that we correct or supplement such data by emailing -Email- and explaining the nature of your request . 
6	You can also correct some of this information directly in the Settings section within Amino . 
6	Erasure : You can delete all data associated with your account in the Settings section within Amino , subject to the data retention timeline outlined above . 
6	Or you may request assistance and ask that we erase some or all of your Personal Data from our systems by emailing -Email- . 
6	If and to the extent applicable data protection regulation provides so , you have the right to access , rectify and erase 
6	( 3 ) Right to rectification ( right to the rectification of inaccurate personal data concerning You ) n accordance with Section 10 Privacy Policy ; 
6	( 4 ) Right to erasure ( right to obtain the erasure of personal data concerning You ) in accordance with Section 10 Privacy Policy ; 
6	you may have the legal right to contact us to request that we delete your personal data from our system ; 
6	and you have the legal right to ask us to rectify/correct your personal data . 
6	You can correct any information you have provided to us by contacting us through support @ ngames.mobi 
6	You can exercise your rights at any time and ask NOVA GEIMS , OOO for access to , or rectification or erasure of , your information . 
6	If you wish to delete your contact information that we received from you when you contacted us , please send an e-mail to -Email- and your contact information will be deleted from our database . 
6	You can also request that we correct or delete information , provided that we are not required to retain such information by law or for legitimate business purposes. # Rectification Or Erasure Of Personal Data* 
6	Access , correction or deletion requests regarding your personal information may be submitted to -Email- 
6	You can request that we delete your personal information if you no longer want us to use your information to provide Services to you . 
6	You can access and modify the information you provided us through your account . 
6	If you would like us to delete your entire account from our system , please contact us via the email address in the end . 
6	Changing or Deleting Your Information 
6	If you are a registered user , you may review , update , correct or delete the Personal Information provided in your registration or account profile by changing your  account settings . ? 
6	If your personally identifiable information changes , or if you no longer desire our service , you may update or delete it by making the change on your account settings . 
6	Your rights to access , control , and correct your personal information 
6	Learn More : Ways you can access , control , and correct your personal information 
6	We also give you the right to correct , delete , dispute and restrict use of , and access the data we store , as well as other rights guaranteed by the EU laws based on your substantiated request . 
6	the right to rectification or erasure , 
6	Users may request deletion of their accounts at any time . 
6	If Uber has information about you that you believe is inaccurate , you have the right to request correction of your information . 
6	Users may requests deletion through the Privacy Settings menu in the Uber app , or via Uber 's website ( riders and delivery recipients here ; drivers and delivery partners here ) . 
6	You can also edit the name , phone number and email address associated with your account through the Settings menu in Uber 's apps 
6	have your data deleted 
6	You have the right to obtain from us without undue delay the rectification of inaccurate Personal data concerning you 
6	You have the right to obtain from us the erasure of Personal data concerning you without undue delay and we have the obligation to erase Personal data without undue delay in particular where one of the following grounds applies : ( 1 ) the Personal data are no longer necessary , ( 2 ) you withdraw your consent for processing and we have no other legal ground for processing ; ( 3 ) you object for processing and there are no overriding legitimate grounds for the processing . 
6	Can change your personal information : 
6	You have the right to access , modify , correct or delete your personal data which we may have collected . 
6	If you are in the EEA , you have a right to ( subject to a limited number of exceptions ) : ( i ) reques access to and rectification or erasure of your personal information ; 
6	You can modify your information through your account settings , but we may retain your information on an aggregate , non personally-identifiable basis for bona fide business purposes even if you are no longer a registered user or customer . 
6	We reserve the right to access , read , preserve , and disclose any Information that we reasonably believe is necessary to comply with law or court order ; 
6	Through your account settings for the Service , you may access , edit , or delete Information you  ve provided and your record of interactions with the Service . 
6	Change or Correct Information : You can edit some of your Information through your account . 
6	If you wish to delete your account , you can do so by logging into your account or by emailing us using the contact details provided in Section 11 below 
6	Such Information and interactions , and your ability to update them , will vary based on the Service . 
6	Delete Information : You can ask us to erase or delete all or some of your personal data ( e.g. , if it is no longer necessary to provide Services to you ) . 
6	You can also ask us to change , update or fix you Information in certain cases , particularly if it  s inaccurate . 
6	If the user requests the correction of errors in the personal information , the applicable personal information will not be used or provided until the correction is completed . 
6	we may delete certain records that contain Personal Information you have submitted through the Services . 
6	We are under no obligation to store such Personal Information indefinitely and disclaim any liability arising out of , or related to , the destruction of such Personal Information 
6	Right to request access 
6	You have the right to have inaccurate personal data rectified , see Article 16 of the GDPR . 
6	Furthermore , you have the right to have your personal data erased where one of the following grounds applies , see Article 17 of the GDPR : 
6	correct or update 
6	If for any reason you are concerned with the way we are using your personal information , or would like to correct or request that we delete such personal information 
6	You have the right to ask us to replace any inaccurate data about you with accurate data . 
6	Right to erasure ( deletion ) 
6	You have the right to ask us to completely delete your personal data . 
6	In order to have your personal data erased ( deleted ) , please , send us a message describing your request through our help service within the Game . 
6	Please , be informed that we will not erase your Game ID , as we need to keep it for our internal records . 
6	Furthermore , you have the right to rectify or add your Personal Information if such Personal Information is inaccurate or incomplete . 
6	As soon as we become aware of any inaccurate information being processed , we will always rectify such Personal Information without undue delay and notify you accordingly . 
6	If you have created a DoubleUGames account , you can access , change and delete some of the Personal Information provided on your profile by logging into your DoubleUGames account . 
6	You have the right to request that we erase your Personal Information . 
6	Please note that we will not delete any Personal Information if we are unable to verify that you are their rightful owner 
6	You can log into your DoubleUGames account at any time if you want to remove it 
6	Erasing or Restricting Access to Your Information . 
6	You may request to delete or restrict access to your personal data . 
6	We will delete this information immediately if you ask us to . 
6	delete ( see section 10 below ) or amend your personal data ; 
6	correct any inaccurate or incomplete personal data we hold on you ; and 
6	You can delete your Telegram account by proceeding to the deactivation page . 
6	If you would like to delete your account , you can do this on the deactivation page . 
6	Accessing , Updating or Removing your Information 
6	You can access , update or change the information from the account you created 
6	You can request that such information to be corrected or deleted 
6	You may access and change your personal information by logging in to the Site . 
6	NHN makes good faith efforts to enable you to review , update or correct your personal information in NHN 's possession 
6	In order to do so , please contact our Privacy Policy Administrator at -Email- 
6	Right of rectification : if the data held is inaccurate , you have the right to have it corrected . 
6	Right to erasure : you have the right to have your data deleted in certain circumstances . 
6	We give you transparency into that information , and you can modify or correct it at any time . 
6	You can access or rectify this data at any time 
6	Accessing or Rectifying Your Personal Data 
6	If you have registered an account on Twitter , we provide you with tools and account settings to access , correct , delete , or modify the personal data you provided to us and associated with your account 
6	On Periscope , you can request correction , deletion , or modification of your personal data , and download your account information , by following the instructions here . 
6	When you are logged into your Twitter account , you can manage your privacy settings and other account features here at any time . 
6	request the access to and rectification or erasure of personal data processed by the YUMOBI TEKHNOLODZHI , OOO ; 
6	You can update or terminate your account from within our Services , 
6	Access / Update tools in the service : Tools and account settings that help you to access , rectify or delete information that you provided to us and that  s associated with your account directly within the service . 
6	You can delete your account by using the corresponding functionality directly on the service . 
6	If you believe that the information we hold about you is inaccurate or that we are no longer entitled to use it and want to request its rectification , deletion or object to its processing , 
6	Members can login to the Service and view/change their personal data through the MY > MY DATA section ; provided , however , their ID ( i.e. , email ) can not be changed . 
6	Article 5 Procedure and method for destroying personal data 
6	Members can login to the Service and view/change their personal data through the MY > MY DATA section ; 
6	You may have the right to request that we correct information that we have inaccurately stored 
6	You may also have the right to have incomplete personal data completed , including by means of providing a supplementary statement . 
6	You may have the right to request from us to permanently delete your Personal Data . 
6	You can make such a request if you , for example , believe that the Personal Data are no longer necessary in relation to the purpose for which the Personal Data were collected or otherwise processed . 
6	If your personal information changes , or if you no longer desire our service , you may correct , update , or delete inaccuracies by making the change within your account settings or by contacting us at -Email- . 
6	to correct , delete or restrict ( stop any active ) processing of your personal information 
6	Additionally , many of our websites and apps allow you to edit your personal information by accessing the my account , my profile , or a similar feature of the app or website you are using 
6	Likewise , you can delete files or photos you have stored in our websites and apps by logging in and using the deletion functions that are available . 
6	correct , amend , delete 
6	The right to access , update or to delete the information we have on you . 
6	You have the right to have your information rectified if that information is inaccurate or incomplete . 
6	You have the right to request that we amend any Personal Data we hold that it is inaccurate or misleading . 
6	You have the right to request the erasure of the Personal Data that relates to you . 
6	Please note that there may be circumstances in which we are required to retain your data , for example for the establishment , exercise or defense of legal claims ; 
6	How can I delete my account ? 
6	If you want to review , delete , or change the information we have about you , no longer want us to make active use of your information , or have additional questions , please send an email to us at the following address : 
6	If you would like Neptune 's studio to review , delete , change or not use your information in our system , or have additional questions , please contact Neptune 's studio via submit a ticket via the applicable support channel of the game and we will attempt to accommodate your request if we are not legally obligated to retain such information . 
6	If you are concerned about the accuracy of personally identifiable information maintained by Camel Games or wish to review , access , amend or correct it , or would like your personally identifiable information removed from Camel Games 's records or otherwise deactivated , please contact us here . 
6	You also have the right to correct your data , have your data deleted , 
6	You have certain rights in respect of your Personal Information , including the right to access , correct , restrict , and request the erasure of your Personal Information , and obtain a copy of it in a machine-readable format . 
6	You may also request to correct or update any of your personal information held by us , unless you can already do so directly via the Services . 
6	The processing is unlawful and you oppose the erasure of your personal information and request the restriction of its use instead ; 
